pop,s.region,ms,id,rep,mom,year,surv,leaf.num,leaf.length,rack
C85,A.s,A,EH0085,7,EH0085,0,1,11,26,32
C85,A.s,A,EH0085,8,EH0085,0,1,4,9,41
C85,A.s,A,EH0085,9,EH0085,0,1,7,10,41
C85,A.s,A,EH0085,10,EH0085,0,1,11,18,41
C85,A.s,A,EH0085,11,EH0085,0,1,8,21,41
C85,A.s,A,EH0085,12,EH0085,0,1,11,24,44
C85,A.s,A,EH0085,13,EH0085,0,1,4,5,44
C85,A.s,A,EH0085,14,EH0085,0,1,8,21,44
C85,A.s,A,EH0085,15,EH0085,0,1,6,12,44
C85,A.s,A,EH0085,16,EH0085,0,1,4,10,44
C85,A.s,A,EH0085,17,EH0085,0,1,4,10,44
C85,A.s,A,EH0085,18,EH0085,0,1,6,16,44
C85,A.s,A,EH0085,19,EH0085,0,1,10,28,44
C85,A.s,A,EH0085,20,EH0085,0,1,8,25,1
C85,A.s,A,EH0085,21,EH0085,0,1,10,25,1
C85,A.s,A,EH0085,22,EH0085,0,1,6,17,1
C85,A.s,A,EH0085,23,EH0085,0,1,4,10,1
C85,A.s,A,EH0085,24,EH0085,0,1,7,19,10
C85,A.s,A,EH0085,25,EH0085,0,1,14,33,10
C85,A.s,A,EH0085,26,EH0085,0,1,10,23,10
C85,A.s,A,EH0085,27,EH0085,0,1,8,14,10
C85,A.s,A,EH0085,28,EH0085,0,1,3,8,16
C85,A.s,A,EH0085,29,EH0085,0,1,8,23,16
C85,A.s,A,EH0085,30,EH0085,0,1,5,11,16
C85,A.s,A,EH0085,31,EH0085,0,1,9,27,16
C85,A.s,A,EH0086,1,EH0086,0,1,6,15,17
C85,A.s,A,EH0086,3,EH0086,0,1,14,30,17
C85,A.s,A,EH0086,5,EH0086,0,1,4,11,17
C85,A.s,A,EH0086,6,EH0086,0,1,8,19,17
C85,A.s,A,EH0086,7,EH0086,0,1,5,10,20
C85,A.s,A,EH0086,8,EH0086,0,1,7,16,20
C85,A.s,A,EH0086,9,EH0086,0,1,4,10,20
C85,A.s,A,EH0086,10,EH0086,0,1,5,13,20
C85,A.s,A,EH0086,11,EH0086,0,1,7,19,21
C85,A.s,A,EH0086,13,EH0086,0,1,5,9,21
C85,A.s,A,EH0086,14,EH0086,0,1,8,23,21
C85,A.s,A,EH0086,15,EH0086,0,1,4,10,21
C85,A.s,A,EH0086,17,EH0086,0,1,9,27,23
C85,A.s,A,EH0086,19,EH0086,0,1,3,10,23
C85,A.s,A,EH0086,20,EH0086,0,1,7,22,23
C85,A.s,A,EH0086,21,EH0086,0,1,8,21,23
C85,A.s,A,EH0086,22,EH0086,0,1,5,20,24
C85,A.s,A,EH0086,25,EH0086,0,1,3,6,24
C85,A.s,A,EH0086,26,EH0086,0,1,7,22,24
C85,A.s,A,EH0086,29,EH0086,0,1,3,6,24
C85,A.s,A,EH0087,1,EH0087,0,1,5,22,2
C85,A.s,A,EH0087,2,EH0087,0,1,5,12,2
C85,A.s,A,EH0087,3,EH0087,0,1,5,10,2
C85,A.s,A,EH0087,4,EH0087,0,1,5,12,2
C85,A.s,A,EH0087,8,EH0087,0,1,3,10,8
C85,A.s,A,EH0087,9,EH0087,0,1,7,24,8
C85,A.s,A,EH0087,11,EH0087,0,1,4,14,8
C85,A.s,A,EH0087,12,EH0087,0,1,6,23,8
C85,A.s,A,EH0087,14,EH0087,0,1,6,20,8
C85,A.s,A,EH0087,15,EH0087,0,1,7,19,8
C85,A.s,A,EH0087,17,EH0087,0,1,8,22,8
C85,A.s,A,EH0087,18,EH0087,0,1,4,11,8
C85,A.s,A,EH0087,19,EH0087,0,1,10,20,19
C85,A.s,A,EH0087,20,EH0087,0,1,4,12,19
C85,A.s,A,EH0087,23,EH0087,0,1,4,12,19
C85,A.s,A,EH0087,24,EH0087,0,1,6,18,19
C85,A.s,A,EH0087,25,EH0087,0,1,5,13,27
C85,A.s,A,EH0087,26,EH0087,0,1,8,20,27
C85,A.s,A,EH0087,27,EH0087,0,1,8,25,27
C85,A.s,A,EH0087,28,EH0087,0,1,5,11,27
C85,A.s,A,EH0088,2,EH0088,0,1,6,15,31
C85,A.s,A,EH0088,3,EH0088,0,1,6,11,31
C85,A.s,A,EH0088,4,EH0088,0,1,6,14,31
C85,A.s,A,EH0088,5,EH0088,0,1,11,30,31
C85,A.s,A,EH0088,6,EH0088,0,1,8,23,34
C85,A.s,A,EH0088,7,EH0088,0,1,6,18,34
C85,A.s,A,EH0088,9,EH0088,0,1,7,24,34
C85,A.s,A,EH0088,10,EH0088,0,1,4,10,34
C85,A.s,A,EH0088,11,EH0088,0,1,8,30,38
C85,A.s,A,EH0088,12,EH0088,0,1,5,10,38
C85,A.s,A,EH0088,13,EH0088,0,1,7,15,38
C85,A.s,A,EH0088,14,EH0088,0,1,4,9,38
C85,A.s,A,EH0088,15,EH0088,0,1,6,18,3
C85,A.s,A,EH0088,17,EH0088,0,1,4,14,3
C85,A.s,A,EH0088,18,EH0088,0,1,3,9,3
C85,A.s,A,EH0088,19,EH0088,0,1,8,17,3
C85,A.s,A,EH0088,20,EH0088,0,1,4,9,8
C85,A.s,A,EH0088,21,EH0088,0,1,4,14,8
C85,A.s,A,EH0088,23,EH0088,0,1,9,18,8
C85,A.s,A,EH0088,24,EH0088,0,1,8,16,8
C85,A.s,A,EH0088,25,EH0088,0,1,6,21,21
C85,A.s,A,EH0088,26,EH0088,0,1,10,22,21
C85,A.s,A,EH0088,27,EH0088,0,1,7,15,21
C85,A.s,A,EH0088,28,EH0088,0,1,5,13,21
C85,A.s,A,EH0089,1,EH0089,0,1,6,9,22
C85,A.s,A,EH0089,4,EH0089,0,1,5,20,22
C85,A.s,A,EH0089,6,EH0089,0,1,6,16,22
C85,A.s,A,EH0089,7,EH0089,0,1,6,16,22
C85,A.s,A,EH0089,8,EH0089,0,1,6,18,24
C85,A.s,A,EH0089,9,EH0089,0,1,7,23,24
C85,A.s,A,EH0089,11,EH0089,0,1,7,15,24
C85,A.s,A,EH0089,12,EH0089,0,1,6,16,24
C85,A.s,A,EH0089,13,EH0089,0,1,8,19,33
C85,A.s,A,EH0089,14,EH0089,0,1,7,19,33
C85,A.s,A,EH0089,17,EH0089,0,1,7,16,33
C85,A.s,A,EH0089,18,EH0089,0,1,6,20,33
C85,A.s,A,EH0089,19,EH0089,0,1,10,26,34
C85,A.s,A,EH0089,20,EH0089,0,1,9,16,34
C85,A.s,A,EH0089,22,EH0089,0,1,5,14,34
C85,A.s,A,EH0089,23,EH0089,0,1,9,20,34
C85,A.s,A,EH0089,24,EH0089,0,1,5,11,40
C85,A.s,A,EH0089,25,EH0089,0,1,6,19,40
C85,A.s,A,EH0089,26,EH0089,0,1,5,15,40
C85,A.s,A,EH0089,27,EH0089,0,1,5,15,40
C85,A.s,A,EH0089,28,EH0089,0,1,0,3,5
C85,A.s,A,EH0089,29,EH0089,0,1,6,18,5
C85,A.s,A,EH0089,30,EH0089,0,1,4,14,5
C85,A.s,A,EH0089,31,EH0089,0,1,6,16,5
C85,A.s,A,EH0091,1,EH0091,0,1,8,16,10
C85,A.s,A,EH0091,2,EH0091,0,1,6,16,10
C85,A.s,A,EH0091,4,EH0091,0,1,8,24,10
C85,A.s,A,EH0091,6,EH0091,0,1,5,15,10
C85,A.s,A,EH0091,7,EH0091,0,1,7,12,14
C85,A.s,A,EH0091,8,EH0091,0,1,6,14,14
C85,A.s,A,EH0091,9,EH0091,0,1,3,5,14
C85,A.s,A,EH0091,10,EH0091,0,1,6,20,14
C85,A.s,A,EH0091,11,EH0091,0,1,5,10,17
C85,A.s,A,EH0091,12,EH0091,0,1,4,12,17
C85,A.s,A,EH0091,13,EH0091,0,1,5,13,17
C85,A.s,A,EH0091,14,EH0091,0,1,4,10,17
C85,A.s,A,EH0091,15,EH0091,0,1,5,14,32
C85,A.s,A,EH0091,16,EH0091,0,1,5,10,32
C85,A.s,A,EH0091,22,EH0091,0,1,6,15,32
C85,A.s,A,EH0091,23,EH0091,0,1,4,12,32
C85,A.s,A,EH0091,24,EH0091,0,1,4,10,34
C85,A.s,A,EH0091,25,EH0091,0,1,10,19,34
C85,A.s,A,EH0091,26,EH0091,0,1,7,27,34
C85,A.s,A,EH0091,28,EH0091,0,1,5,16,34
C85,A.s,A,EH0091,29,EH0091,0,1,5,14,39
C85,A.s,A,EH0091,30,EH0091,0,1,5,12,39
C85,A.s,A,EH0091,31,EH0091,0,1,7,16,39
C85,A.s,A,EH0092,1,EH0092,0,1,4,3,39
C85,A.s,A,EH0092,2,EH0092,0,1,9,26,43
C85,A.s,A,EH0092,3,EH0092,0,1,8,30,43
C85,A.s,A,EH0092,4,EH0092,0,1,6,21,43
C85,A.s,A,EH0092,5,EH0092,0,1,14,20,43
C85,A.s,A,EH0092,7,EH0092,0,1,9,20,1
C85,A.s,A,EH0092,10,EH0092,0,1,5,7,1
C85,A.s,A,EH0092,16,EH0092,0,1,7,19,1
C85,A.s,A,EH0092,17,EH0092,0,1,7,20,1
C85,A.s,A,EH0092,19,EH0092,0,1,5,10,12
C85,A.s,A,EH0092,28,EH0092,0,1,8,15,12
C85,A.s,A,EH0092,29,EH0092,0,1,4,10,12
L16,AO.s,A,EH0113,3,EH0113,0,1,5,14,12
L16,AO.s,A,EH0113,4,EH0113,0,1,6,18,14
L16,AO.s,A,EH0113,5,EH0113,0,1,5,12,14
L16,AO.s,A,EH0113,6,EH0113,0,1,4,8,14
L16,AO.s,A,EH0113,9,EH0113,0,1,8,25,14
L16,AO.s,A,EH0113,10,EH0113,0,1,5,13,15
L16,AO.s,A,EH0113,12,EH0113,0,1,5,10,15
L16,AO.s,A,EH0113,15,EH0113,0,1,7,22,15
L16,AO.s,A,EH0113,16,EH0113,0,1,8,19,15
L16,AO.s,A,EH0113,22,EH0113,0,1,6,10,16
L16,AO.s,A,EH0113,23,EH0113,0,1,7,17,16
L16,AO.s,A,EH0113,24,EH0113,0,1,5,10,16
L16,AO.s,A,EH0113,25,EH0113,0,1,10,25,16
L16,AO.s,A,EH0113,26,EH0113,0,1,7,13,26
L16,AO.s,A,EH0113,27,EH0113,0,1,4,11,26
L16,AO.s,A,EH0113,28,EH0113,0,1,3,4,26
L16,AO.s,A,EH0113,29,EH0113,0,1,11,27,26
L16,AO.s,A,EH0113,30,EH0113,0,1,13,22,27
L16,AO.s,A,EH0113,31,EH0113,0,1,11,25,27
L16,AO.s,A,EH0113,32,EH0113,0,1,5,7,27
L16,AO.s,A,EH0114,1,EH0114,0,1,6,13,27
L16,AO.s,A,EH0114,2,EH0114,0,1,5,10,37
L16,AO.s,A,EH0114,3,EH0114,0,1,12,37,37
L16,AO.s,A,EH0114,4,EH0114,0,1,6,18,37
L16,AO.s,A,EH0114,5,EH0114,0,1,5,10,37
L16,AO.s,A,EH0114,6,EH0114,0,1,6,12,2
L16,AO.s,A,EH0114,7,EH0114,0,1,6,14,2
L16,AO.s,A,EH0114,8,EH0114,0,1,5,8,2
L16,AO.s,A,EH0114,9,EH0114,0,1,6,18,2
L16,AO.s,A,EH0114,10,EH0114,0,1,14,23,7
L16,AO.s,A,EH0114,11,EH0114,0,1,8,16,7
L16,AO.s,A,EH0114,11,EH0114,0,1,4,4,7
L16,AO.s,A,EH0114,15,EH0114,0,1,4,3,7
L16,AO.s,A,EH0114,16,EH0114,0,1,8,31,8
L16,AO.s,A,EH0114,17,EH0114,0,1,7,20,8
L16,AO.s,A,EH0114,18,EH0114,0,1,3,5,8
L16,AO.s,A,EH0114,19,EH0114,0,1,4,12,8
L16,AO.s,A,EH0114,23,EH0114,0,1,4,10,11
L16,AO.s,A,EH0114,25,EH0114,0,1,4,12,11
L16,AO.s,A,EH0114,26,EH0114,0,1,8,15,11
L16,AO.s,A,EH0114,27,EH0114,0,1,4,11,11
L16,AO.s,A,EH0114,28,EH0114,0,1,5,14,30
L16,AO.s,A,EH0114,29,EH0114,0,1,11,27,30
L16,AO.s,A,EH0114,30,EH0114,0,1,11,26,30
L16,AO.s,A,EH0115,1,EH0115,0,1,11,24,30
L16,AO.s,A,EH0115,2,EH0115,0,1,10,24,32
L16,AO.s,A,EH0115,4,EH0115,0,1,6,17,32
L16,AO.s,A,EH0115,5,EH0115,0,1,9,17,32
L16,AO.s,A,EH0115,10,EH0115,0,1,5,15,32
L16,AO.s,A,EH0115,11,EH0115,0,1,11,24,36
L16,AO.s,A,EH0115,12,EH0115,0,1,8,14,36
L16,AO.s,A,EH0115,13,EH0115,0,1,11,25,36
L16,AO.s,A,EH0115,14,EH0115,0,1,9,19,36
L16,AO.s,A,EH0115,15,EH0115,0,1,7,15,41
L16,AO.s,A,EH0115,18,EH0115,0,1,7,19,41
L16,AO.s,A,EH0115,19,EH0115,0,1,7,12,41
L16,AO.s,A,EH0115,20,EH0115,0,1,10,16,41
L16,AO.s,A,EH0115,21,EH0115,0,1,10,25,3
L16,AO.s,A,EH0115,22,EH0115,0,1,5,13,3
L16,AO.s,A,EH0115,23,EH0115,0,1,2,3,3
L16,AO.s,A,EH0115,24,EH0115,0,1,6,19,3
L16,AO.s,A,EH0115,25,EH0115,0,1,8,13,6
L16,AO.s,A,EH0115,31,EH0115,0,1,10,25,6
L16,AO.s,A,EH0115,32,EH0115,0,1,5,10,6
L16,AO.s,A,EH0118,1,EH0118,0,1,6,17,6
L16,AO.s,A,EH0118,2,EH0118,0,1,5,11,18
L16,AO.s,A,EH0118,3,EH0118,0,1,5,11,18
L16,AO.s,A,EH0118,5,EH0118,0,1,5,10,18
L16,AO.s,A,EH0118,6,EH0118,0,1,6,10,18
L16,AO.s,A,EH0118,7,EH0118,0,1,7,18,21
L16,AO.s,A,EH0118,8,EH0118,0,1,5,9,21
L16,AO.s,A,EH0118,13,EH0118,0,1,7,13,21
L16,AO.s,A,EH0118,14,EH0118,0,1,9,16,21
L16,AO.s,A,EH0118,15,EH0118,0,1,10,20,39
L16,AO.s,A,EH0118,16,EH0118,0,1,5,12,39
L16,AO.s,A,EH0118,18,EH0118,0,1,4,10,39
L16,AO.s,A,EH0118,20,EH0118,0,1,4,10,39
L16,AO.s,A,EH0118,21,EH0118,0,1,12,33,40
L16,AO.s,A,EH0118,23,EH0118,0,1,7,16,40
L16,AO.s,A,EH0118,25,EH0118,0,1,6,14,40
L16,AO.s,A,EH0118,26,EH0118,0,1,7,8,40
L16,AO.s,A,EH0118,29,EH0118,0,1,6,15,41
L16,AO.s,A,EH0118,30,EH0118,0,1,5,10,41
L16,AO.s,A,EH0118,31,EH0118,0,1,7,15,41
L16,AO.s,A,EH0120,1,EH0120,0,1,5,15,41
L16,AO.s,A,EH0120,5,EH0120,0,1,6,15,43
L16,AO.s,A,EH0120,6,EH0120,0,1,1,3,43
L16,AO.s,A,EH0120,9,EH0120,0,1,5,14,43
L16,AO.s,A,EH0120,10,EH0120,0,1,3,5,43
L16,AO.s,A,EH0120,14,EH0120,0,1,6,16,2
L16,AO.s,A,EH0120,15,EH0120,0,1,5,12,2
L16,AO.s,A,EH0120,16,EH0120,0,1,5,11,2
L16,AO.s,A,EH0120,17,EH0120,0,1,9,20,2
L16,AO.s,A,EH0120,18,EH0120,0,1,7,17,6
L16,AO.s,A,EH0120,19,EH0120,0,1,6,15,6
L16,AO.s,A,EH0120,24,EH0120,0,1,10,21,6
L16,AO.s,A,EH0120,27,EH0120,0,1,5,12,6
L16,AO.s,A,EH0120,28,EH0120,0,1,5,14,7
L16,AO.s,A,EH0120,29,EH0120,0,1,4,14,7
L16,AO.s,A,EH0120,30,EH0120,0,1,9,19,7
L16,AO.s,A,EH0121,2,EH0121,0,1,8,26,7
L16,AO.s,A,EH0121,3,EH0121,0,1,11,24,15
L16,AO.s,A,EH0121,4,EH0121,0,1,11,25,15
L16,AO.s,A,EH0121,5,EH0121,0,1,7,20,15
L16,AO.s,A,EH0121,6,EH0121,0,1,11,27,15
L16,AO.s,A,EH0121,7,EH0121,0,1,7,16,23
L16,AO.s,A,EH0121,8,EH0121,0,1,5,14,23
L16,AO.s,A,EH0121,9,EH0121,0,1,4,7,23
L16,AO.s,A,EH0121,14,EH0121,0,1,2,2,23
L16,AO.s,A,EH0121,15,EH0121,0,1,5,13,31
L16,AO.s,A,EH0121,16,EH0121,0,1,9,12,31
L16,AO.s,A,EH0121,17,EH0121,0,1,8,18,31
L16,AO.s,A,EH0121,18,EH0121,0,1,7,22,31
L16,AO.s,A,EH0121,19,EH0121,0,1,5,9,33
L16,AO.s,A,EH0121,25,EH0121,0,1,4,10,33
L16,AO.s,A,EH0121,26,EH0121,0,1,5,12,33
L16,AO.s,A,EH0121,27,EH0121,0,1,9,15,33
L16,AO.s,A,EH0121,30,EH0121,0,1,4,4,34
L16,AO.s,A,EH0121,32,EH0121,0,1,4,5,34
L16,AO.s,A,EH0123,2,EH0123,0,1,4,10,34
L16,AO.s,A,EH0123,8,EH0123,0,1,5,9,34
L16,AO.s,A,EH0123,9,EH0123,0,1,8,23,4
L16,AO.s,A,EH0123,11,EH0123,0,1,5,9,4
L16,AO.s,A,EH0123,13,EH0123,0,1,10,18,4
L16,AO.s,A,EH0123,18,EH0123,0,1,8,16,4
L16,AO.s,A,EH0123,19,EH0123,0,1,6,14,8
L16,AO.s,A,EH0123,20,EH0123,0,1,7,14,8
L16,AO.s,A,EH0123,21,EH0123,0,1,9,20,8
L16,AO.s,A,EH0123,22,EH0123,0,1,4,7,8
L16,AO.s,A,EH0123,23,EH0123,0,1,11,18,9
L16,AO.s,A,EH0123,24,EH0123,0,1,7,10,9
L16,AO.s,A,EH0123,25,EH0123,0,1,4,8,9
L16,AO.s,A,EH0123,26,EH0123,0,1,4,9,9
L16,AO.s,A,EH0123,27,EH0123,0,1,3,12,11
L16,AO.s,A,EH0123,28,EH0123,0,1,4,10,11
L16,AO.s,A,EH0128,1,EH0128,0,1,6,10,11
L16,AO.s,A,EH0128,2,EH0128,0,1,5,18,11
L16,AO.s,A,EH0128,3,EH0128,0,1,10,14,21
L16,AO.s,A,EH0128,5,EH0128,0,1,5,10,21
L16,AO.s,A,EH0128,13,EH0128,0,1,6,16,21
L16,AO.s,A,EH0128,14,EH0128,0,1,5,13,21
L16,AO.s,A,EH0128,15,EH0128,0,1,14,32,28
L16,AO.s,A,EH0128,16,EH0128,0,1,4,14,28
L16,AO.s,A,EH0128,18,EH0128,0,1,3,5,28
L16,AO.s,A,EH0128,19,EH0128,0,1,4,10,28
L16,AO.s,A,EH0128,20,EH0128,0,1,8,21,35
L16,AO.s,A,EH0128,21,EH0128,0,1,7,15,35
L16,AO.s,A,EH0128,24,EH0128,0,1,5,18,35
L16,AO.s,A,EH0128,25,EH0128,0,1,9,19,35
L16,AO.s,A,EH0128,26,EH0128,0,1,6,14,42
L16,AO.s,A,EH0128,27,EH0128,0,1,5,8,42
L16,AO.s,A,EH0128,28,EH0128,0,1,3,5,42
L16,AO.s,A,EH0128,29,EH0128,0,1,4,8,42
L16,AO.s,A,EH0128,30,EH0128,0,1,4,10,5
L16,AO.s,A,EH0128,31,EH0128,0,1,5,18,5
L16,AO.s,A,EH0129,1,EH0129,0,1,14,30,5
L16,AO.s,A,EH0129,2,EH0129,0,1,5,9,5
L16,AO.s,A,EH0129,3,EH0129,0,1,8,19,6
L16,AO.s,A,EH0129,4,EH0129,0,1,7,14,6
L16,AO.s,A,EH0129,5,EH0129,0,1,16,28,6
L16,AO.s,A,EH0129,6,EH0129,0,1,5,16,6
L16,AO.s,A,EH0129,8,EH0129,0,1,18,32,24
L16,AO.s,A,EH0129,9,EH0129,0,1,12,26,24
L16,AO.s,A,EH0129,10,EH0129,0,1,7,15,24
L16,AO.s,A,EH0129,11,EH0129,0,1,9,21,24
L16,AO.s,A,EH0129,12,EH0129,0,1,5,10,26
L16,AO.s,A,EH0129,13,EH0129,0,1,6,10,26
L16,AO.s,A,EH0129,14,EH0129,0,1,12,25,26
L16,AO.s,A,EH0129,15,EH0129,0,1,6,9,26
L16,AO.s,A,EH0129,16,EH0129,0,1,4,10,32
L16,AO.s,A,EH0129,19,EH0129,0,1,6,17,32
L16,AO.s,A,EH0129,24,EH0129,0,1,6,15,32
L16,AO.s,A,EH0129,25,EH0129,0,1,4,13,32
L16,AO.s,A,EH0129,26,EH0129,0,1,5,12,35
L16,AO.s,A,EH0129,27,EH0129,0,1,6,16,35
L16,AO.s,A,EH0129,28,EH0129,0,1,4,12,35
L16,AO.s,A,EH0129,29,EH0129,0,1,11,32,35
L16,AO.s,A,EH0129,32,EH0129,0,1,10,25,36
L16,AO.s,A,EH0130,1,EH0130,0,1,10,24,36
L16,AO.s,A,EH0130,2,EH0130,0,1,3,8,36
L16,AO.s,A,EH0130,3,EH0130,0,1,7,19,36
L16,AO.s,A,EH0130,4,EH0130,0,1,6,16,41
L16,AO.s,A,EH0130,5,EH0130,0,1,3,5,41
L16,AO.s,A,EH0130,6,EH0130,0,1,5,20,41
L16,AO.s,A,EH0130,7,EH0130,0,1,6,12,41
L16,AO.s,A,EH0130,8,EH0130,0,1,8,18,3
L16,AO.s,A,EH0130,9,EH0130,0,1,6,20,3
L16,AO.s,A,EH0130,12,EH0130,0,1,5,17,3
L16,AO.s,A,EH0130,14,EH0130,0,1,4,8,3
L16,AO.s,A,EH0130,16,EH0130,0,1,10,21,23
L16,AO.s,A,EH0130,17,EH0130,0,1,5,11,23
L16,AO.s,A,EH0130,18,EH0130,0,1,4,9,23
L16,AO.s,A,EH0130,19,EH0130,0,1,5,14,23
L16,AO.s,A,EH0130,21,EH0130,0,1,4,6,26
L16,AO.s,A,EH0130,22,EH0130,0,1,4,9,26
L16,AO.s,A,EH0130,23,EH0130,0,1,5,14,26
L16,AO.s,A,EH0130,24,EH0130,0,1,5,11,26
L16,AO.s,A,EH0130,25,EH0130,0,1,4,9,30
L16,AO.s,A,EH0130,27,EH0130,0,1,6,10,30
L16,AO.s,A,EH0130,28,EH0130,0,1,4,9,30
L16,AO.s,A,EH0130,31,EH0130,0,1,7,13,30
L16,AO.s,A,EH0130,32,EH0130,0,1,5,12,31
L16,AO.s,A,EH0131,1,EH0131,0,1,4,14,31
L16,AO.s,A,EH0131,2,EH0131,0,1,5,15,31
L16,AO.s,A,EH0131,3,EH0131,0,1,6,14,31
L16,AO.s,A,EH0131,5,EH0131,0,1,5,13,35
L16,AO.s,A,EH0131,6,EH0131,0,1,7,22,35
L16,AO.s,A,EH0131,9,EH0131,0,1,5,14,35
L16,AO.s,A,EH0131,11,EH0131,0,1,6,10,35
L16,AO.s,A,EH0131,12,EH0131,0,1,10,24,40
L16,AO.s,A,EH0131,13,EH0131,0,1,5,16,40
L16,AO.s,A,EH0131,14,EH0131,0,1,5,16,40
L16,AO.s,A,EH0131,15,EH0131,0,1,5,15,40
L16,AO.s,A,EH0131,19,EH0131,0,1,4,7,42
L16,AO.s,A,EH0131,20,EH0131,0,1,4,14,42
L16,AO.s,A,EH0131,22,EH0131,0,1,5,4,42
L16,AO.s,A,EH0131,23,EH0131,0,1,7,15,42
L16,AO.s,A,EH0131,24,EH0131,0,1,9,18,7
L16,AO.s,A,EH0131,25,EH0131,0,1,3,8,7
L16,AO.s,A,EH0131,26,EH0131,0,1,3,17,7
L16,AO.s,A,EH0131,29,EH0131,0,1,3,10,7
L16,AO.s,A,EH0131,30,EH0131,0,1,6,18,8
L17,AO.s,A,EH0134,3,EH0134,0,1,7,16,8
L17,AO.s,A,EH0134,4,EH0134,0,1,7,12,8
L17,AO.s,A,EH0134,5,EH0134,0,1,5,14,8
L17,AO.s,A,EH0134,6,EH0134,0,1,8,16,10
L17,AO.s,A,EH0134,7,EH0134,0,1,7,15,10
L17,AO.s,A,EH0134,9,EH0134,0,1,9,12,10
L17,AO.s,A,EH0134,10,EH0134,0,1,13,25,10
L17,AO.s,A,EH0134,11,EH0134,0,1,9,21,14
L17,AO.s,A,EH0134,12,EH0134,0,1,5,6,14
L17,AO.s,A,EH0134,13,EH0134,0,1,6,12,14
L17,AO.s,A,EH0134,14,EH0134,0,1,10,17,14
L17,AO.s,A,EH0134,15,EH0134,0,1,9,14,18
L17,AO.s,A,EH0134,17,EH0134,0,1,16,20,18
L17,AO.s,A,EH0134,18,EH0134,0,1,8,19,18
L17,AO.s,A,EH0134,19,EH0134,0,1,18,35,18
L17,AO.s,A,EH0134,20,EH0134,0,1,12,25,33
L17,AO.s,A,EH0134,21,EH0134,0,1,2,5,33
L17,AO.s,A,EH0134,22,EH0134,0,1,7,11,33
L17,AO.s,A,EH0134,25,EH0134,0,1,9,20,33
L17,AO.s,A,EH0134,26,EH0134,0,1,15,23,34
L17,AO.s,A,EH0134,27,EH0134,0,1,13,26,34
L17,AO.s,A,EH0134,28,EH0134,0,1,5,12,34
L17,AO.s,A,EH0134,29,EH0134,0,1,8,16,34
L17,AO.s,A,EH0134,30,EH0134,0,1,6,17,36
L17,AO.s,A,EH0138,1,EH0138,0,1,10,14,36
L17,AO.s,A,EH0138,2,EH0138,0,1,4,7,36
L17,AO.s,A,EH0138,3,EH0138,0,1,5,14,36
L17,AO.s,A,EH0138,5,EH0138,0,1,9,20,4
L17,AO.s,A,EH0138,9,EH0138,0,1,13,19,4
L17,AO.s,A,EH0138,10,EH0138,0,1,9,16,4
L17,AO.s,A,EH0138,13,EH0138,0,1,8,12,4
L17,AO.s,A,EH0138,15,EH0138,0,1,7,9,9
L17,AO.s,A,EH0138,16,EH0138,0,1,8,27,9
L17,AO.s,A,EH0138,18,EH0138,0,1,11,20,9
L17,AO.s,A,EH0138,21,EH0138,0,1,5,10,9
L17,AO.s,A,EH0138,30,EH0138,0,1,4,7,22
L17,AO.s,A,EH0139,2,EH0139,0,1,7,12,22
L17,AO.s,A,EH0139,3,EH0139,0,1,5,10,22
L17,AO.s,A,EH0139,4,EH0139,0,1,6,11,22
L17,AO.s,A,EH0139,5,EH0139,0,1,8,13,25
L17,AO.s,A,EH0139,6,EH0139,0,1,4,4,25
L17,AO.s,A,EH0139,7,EH0139,0,1,10,19,25
L17,AO.s,A,EH0139,8,EH0139,0,1,3,8,25
L17,AO.s,A,EH0139,9,EH0139,0,1,2,3,32
L17,AO.s,A,EH0139,10,EH0139,0,1,9,18,32
L17,AO.s,A,EH0139,11,EH0139,0,1,7,11,32
L17,AO.s,A,EH0139,12,EH0139,0,1,7,19,32
L17,AO.s,A,EH0139,13,EH0139,0,1,8,17,40
L17,AO.s,A,EH0139,14,EH0139,0,1,6,16,40
L17,AO.s,A,EH0139,17,EH0139,0,1,13,15,40
L17,AO.s,A,EH0139,18,EH0139,0,1,8,16,40
L17,AO.s,A,EH0139,21,EH0139,0,1,13,27,42
L17,AO.s,A,EH0139,22,EH0139,0,1,8,23,42
L17,AO.s,A,EH0139,30,EH0139,0,1,13,26,42
L17,AO.s,A,EH0139,31,EH0139,0,1,15,28,42
L17,AO.s,A,EH0139,32,EH0139,0,1,12,28,43
L17,AO.s,A,EH0140,2,EH0140,0,1,12,35,43
L17,AO.s,A,EH0140,3,EH0140,0,1,6,11,43
L17,AO.s,A,EH0140,4,EH0140,0,1,6,9,43
L17,AO.s,A,EH0140,6,EH0140,0,1,9,18,3
L17,AO.s,A,EH0140,7,EH0140,0,1,10,15,3
L17,AO.s,A,EH0140,9,EH0140,0,1,12,18,3
L17,AO.s,A,EH0140,10,EH0140,0,1,12,19,3
L17,AO.s,A,EH0140,11,EH0140,0,1,7,13,10
L17,AO.s,A,EH0140,18,EH0140,0,1,3,5,10
L17,AO.s,A,EH0140,20,EH0140,0,1,6,15,10
L17,AO.s,A,EH0140,21,EH0140,0,1,4,7,10
L17,AO.s,A,EH0140,22,EH0140,0,1,6,17,19
L17,AO.s,A,EH0140,23,EH0140,0,1,11,16,19
L17,AO.s,A,EH0140,24,EH0140,0,1,14,25,19
