pop,ms,s.region,mom,rep,id,A.D.NA,surv,surv.to.seedling,rack
C85,A,A.s,EH0074,27,EH0074.27,?,NA,0,24
C85,A,A.s,EH0074,28,EH0074.28,A,1,1,24
C85,A,A.s,EH0074,29,EH0074.29,A,1,1,38
C85,A,A.s,EH0074,30,EH0074.30,A,1,1,38
C85,A,A.s,EH0074,31,EH0074.31,A,1,1,38
C85,A,A.s,EH0074,32,EH0074.32,A,1,1,38
C85,A,A.s,EH0077,1,EH0077.1,A,1,1,2
C85,A,A.s,EH0077,2,EH0077.2,A,1,1,2
C85,A,A.s,EH0077,3,EH0077.3,A,1,1,2
C85,A,A.s,EH0077,4,EH0077.4,A,1,1,2
C85,A,A.s,EH0077,5,EH0077.5,A,1,1,7
C85,A,A.s,EH0077,6,EH0077.6,A,1,1,7
C85,A,A.s,EH0077,7,EH0077.7,A,1,1,7
C85,A,A.s,EH0077,8,EH0077.8,A,1,1,7
C85,A,A.s,EH0077,9,EH0077.9,A,1,1,13
C85,A,A.s,EH0077,10,EH0077.10,A,1,1,13
C85,A,A.s,EH0077,11,EH0077.11,A,1,1,13
C85,A,A.s,EH0077,12,EH0077.12,A,1,1,13
C85,A,A.s,EH0077,13,EH0077.13,A,1,1,21
C85,A,A.s,EH0077,14,EH0077.14,A,1,1,21
C85,A,A.s,EH0077,15,EH0077.15,A,1,1,21
C85,A,A.s,EH0077,16,EH0077.16,A,1,1,21
C85,A,A.s,EH0077,17,EH0077.17,A,1,1,23
C85,A,A.s,EH0077,18,EH0077.18,A,1,1,23
C85,A,A.s,EH0077,19,EH0077.19,A,1,1,23
C85,A,A.s,EH0077,20,EH0077.20,A,1,1,23
C85,A,A.s,EH0077,21,EH0077.21,A,1,1,30
C85,A,A.s,EH0077,22,EH0077.22,A,1,1,30
C85,A,A.s,EH0077,23,EH0077.23,A,1,1,30
C85,A,A.s,EH0077,24,EH0077.24,NA,NA,0,30
C85,A,A.s,EH0077,25,EH0077.25,A,1,1,41
C85,A,A.s,EH0077,26,EH0077.26,A,1,1,41
C85,A,A.s,EH0077,27,EH0077.27,D,0,0,41
C85,A,A.s,EH0077,28,EH0077.28,A,1,1,41
C85,A,A.s,EH0077,29,EH0077.29,A,1,1,42
C85,A,A.s,EH0077,30,EH0077.30,A,1,1,42
C85,A,A.s,EH0077,31,EH0077.31,A,1,1,42
C85,A,A.s,EH0077,32,EH0077.32,A,1,1,42
C85,A,A.s,EH0079,1,EH0079.1,A,1,1,4
C85,A,A.s,EH0079,2,EH0079.2,A,1,1,4
C85,A,A.s,EH0079,3,EH0079.3,A,1,1,4
C85,A,A.s,EH0079,4,EH0079.4,A,1,1,4
C85,A,A.s,EH0079,5,EH0079.5,A,1,1,11
C85,A,A.s,EH0079,6,EH0079.6,A,1,1,11
C85,A,A.s,EH0079,7,EH0079.7,A,1,1,11
C85,A,A.s,EH0079,8,EH0079.8,A,1,1,11
C85,A,A.s,EH0079,9,EH0079.9,A,1,1,12
C85,A,A.s,EH0079,10,EH0079.10,A,1,1,12
C85,A,A.s,EH0079,11,EH0079.11,A,1,1,12
C85,A,A.s,EH0079,12,EH0079.12,A,1,1,12
C85,A,A.s,EH0079,13,EH0079.13,A,1,1,15
C85,A,A.s,EH0079,14,EH0079.14,D,0,0,15
C85,A,A.s,EH0079,15,EH0079.15,NA,NA,0,15
C85,A,A.s,EH0079,16,EH0079.16,NA,NA,0,15
C85,A,A.s,EH0079,17,EH0079.17,A,1,1,15
C85,A,A.s,EH0079,18,EH0079.18,A,1,1,15
C85,A,A.s,EH0079,19,EH0079.19,A,1,1,15
C85,A,A.s,EH0079,20,EH0079.20,A,1,1,15
C85,A,A.s,EH0079,21,EH0079.21,NA,NA,0,18
C85,A,A.s,EH0079,22,EH0079.22,A,1,1,18
C85,A,A.s,EH0079,23,EH0079.23,A,1,1,18
C85,A,A.s,EH0079,24,EH0079.24,A,1,1,18
C85,A,A.s,EH0079,25,EH0079.25,A,1,1,29
C85,A,A.s,EH0079,26,EH0079.26,A,1,1,29
C85,A,A.s,EH0079,27,EH0079.27,A,1,1,29
C85,A,A.s,EH0079,28,EH0079.28,A,1,1,29
C85,A,A.s,EH0079,29,EH0079.29,A,1,1,37
C85,A,A.s,EH0079,30,EH0079.30,A,1,1,37
C85,A,A.s,EH0079,31,EH0079.31,A,1,1,37
C85,A,A.s,EH0079,32,EH0079.32,NA,NA,0,37
C85,A,A.s,EH0085,1,EH0085.1,A,1,1,3
C85,A,A.s,EH0085,2,EH0085.2,A,1,1,3
C85,A,A.s,EH0085,3,EH0085.3,A,1,1,3
C85,A,A.s,EH0085,4,EH0085.4,NA,NA,0,3
C85,A,A.s,EH0085,5,EH0085.5,A,1,1,8
C85,A,A.s,EH0085,6,EH0085.6,A,1,1,8
C85,A,A.s,EH0085,7,EH0085.7,A,1,1,8
C85,A,A.s,EH0085,8,EH0085.8,A,1,1,8
C85,A,A.s,EH0085,9,EH0085.9,A,1,1,8
C85,A,A.s,EH0085,10,EH0085.10,A,1,1,8
C85,A,A.s,EH0085,11,EH0085.11,A,1,1,8
C85,A,A.s,EH0085,12,EH0085.12,A,1,1,8
C85,A,A.s,EH0085,13,EH0085.13,A,1,1,11
C85,A,A.s,EH0085,14,EH0085.14,A,1,1,11
C85,A,A.s,EH0085,15,EH0085.15,A,1,1,11
C85,A,A.s,EH0085,16,EH0085.16,A,1,1,11
C85,A,A.s,EH0085,17,EH0085.17,A,1,1,27
C85,A,A.s,EH0085,18,EH0085.18,A,1,1,27
C85,A,A.s,EH0085,19,EH0085.19,A,1,1,27
C85,A,A.s,EH0085,20,EH0085.20,A,1,1,27
C85,A,A.s,EH0085,21,EH0085.21,A,1,1,34
C85,A,A.s,EH0085,22,EH0085.22,A,1,1,34
C85,A,A.s,EH0085,23,EH0085.23,A,1,1,34
C85,A,A.s,EH0085,24,EH0085.24,A,1,1,34
C85,A,A.s,EH0085,25,EH0085.25,A,1,1,38
C85,A,A.s,EH0085,26,EH0085.26,A,1,1,38
C85,A,A.s,EH0085,27,EH0085.27,A,1,1,38
C85,A,A.s,EH0085,28,EH0085.28,A,1,1,38
C85,A,A.s,EH0085,29,EH0085.29,A,1,1,40
C85,A,A.s,EH0085,30,EH0085.30,A,1,1,40
C85,A,A.s,EH0085,31,EH0085.31,A,1,1,40
C85,A,A.s,EH0085,32,EH0085.32,A,1,1,40
C85,A,A.s,EH0086,1,EH0086.1,A,1,1,6
C85,A,A.s,EH0086,2,EH0086.2,A,1,1,6
C85,A,A.s,EH0086,3,EH0086.3,A,1,1,6
C85,A,A.s,EH0086,4,EH0086.4,NA,NA,0,6
C85,A,A.s,EH0086,5,EH0086.5,A,1,1,6
C85,A,A.s,EH0086,6,EH0086.6,A,1,1,6
C85,A,A.s,EH0086,7,EH0086.7,A,1,1,6
C85,A,A.s,EH0086,8,EH0086.8,A,1,1,6
C85,A,A.s,EH0086,9,EH0086.9,A,1,1,13
C85,A,A.s,EH0086,10,EH0086.10,A,1,1,13
C85,A,A.s,EH0086,11,EH0086.11,A,1,1,13
C85,A,A.s,EH0086,12,EH0086.12,NA,NA,0,13
C85,A,A.s,EH0086,13,EH0086.13,A,1,1,30
C85,A,A.s,EH0086,14,EH0086.14,A,1,1,30
C85,A,A.s,EH0086,15,EH0086.15,A,1,1,30
C85,A,A.s,EH0086,16,EH0086.16,D,0,0,30
C85,A,A.s,EH0086,17,EH0086.17,A,1,1,31
C85,A,A.s,EH0086,18,EH0086.18,A,1,1,31
C85,A,A.s,EH0086,19,EH0086.19,A,1,1,31
C85,A,A.s,EH0086,20,EH0086.20,A,1,1,31
C85,A,A.s,EH0086,21,EH0086.21,A,1,1,39
C85,A,A.s,EH0086,22,EH0086.22,A,1,1,39
C85,A,A.s,EH0086,23,EH0086.23,NA,NA,0,39
C85,A,A.s,EH0086,24,EH0086.24,NA,NA,0,39
C85,A,A.s,EH0086,25,EH0086.25,A,1,1,40
C85,A,A.s,EH0086,26,EH0086.26,A,1,1,40
C85,A,A.s,EH0086,27,EH0086.27,D,0,0,40
C85,A,A.s,EH0086,28,EH0086.28,NA,NA,0,40
C85,A,A.s,EH0086,29,EH0086.29,A,1,1,44
C85,A,A.s,EH0086,30,EH0086.30,D,0,0,44
C85,A,A.s,EH0086,31,EH0086.31,A,1,1,44
C85,A,A.s,EH0086,32,EH0086.32,NA,NA,0,44
C85,A,A.s,EH0087,1,EH0087.1,A,1,1,3
C85,A,A.s,EH0087,2,EH0087.2,A,1,1,3
C85,A,A.s,EH0087,3,EH0087.3,A,1,1,3
C85,A,A.s,EH0087,4,EH0087.4,A,1,1,3
C85,A,A.s,EH0087,5,EH0087.5,NA,NA,0,14
C85,A,A.s,EH0087,6,EH0087.6,NA,NA,0,14
C85,A,A.s,EH0087,7,EH0087.7,?,NA,0,14
C85,A,A.s,EH0087,8,EH0087.8,A,1,1,14
C85,A,A.s,EH0087,9,EH0087.9,A,1,1,16
C85,A,A.s,EH0087,10,EH0087.10,A,1,1,16
C85,A,A.s,EH0087,11,EH0087.11,A,1,1,16
C85,A,A.s,EH0087,12,EH0087.12,A,1,1,16
C85,A,A.s,EH0087,13,EH0087.13,A,1,1,16
C85,A,A.s,EH0087,14,EH0087.14,A,1,1,16
C85,A,A.s,EH0087,15,EH0087.15,A,1,1,16
C85,A,A.s,EH0087,16,EH0087.16,NA,NA,0,16
C85,A,A.s,EH0087,17,EH0087.17,A,1,1,17
C85,A,A.s,EH0087,18,EH0087.18,A,1,1,17
C85,A,A.s,EH0087,19,EH0087.19,A,1,1,17
C85,A,A.s,EH0087,20,EH0087.20,A,1,1,17
C85,A,A.s,EH0087,21,EH0087.21,NA,NA,0,18
C85,A,A.s,EH0087,22,EH0087.22,NA,NA,0,18
C85,A,A.s,EH0087,23,EH0087.23,A,1,1,18
C85,A,A.s,EH0087,24,EH0087.24,A,1,1,18
C85,A,A.s,EH0087,25,EH0087.25,A,1,1,19
C85,A,A.s,EH0087,26,EH0087.26,A,1,1,19
C85,A,A.s,EH0087,27,EH0087.27,A,1,1,19
C85,A,A.s,EH0087,28,EH0087.28,A,1,1,19
C85,A,A.s,EH0087,29,EH0087.29,NA,NA,0,33
C85,A,A.s,EH0087,30,EH0087.30,NA,NA,0,33
C85,A,A.s,EH0087,31,EH0087.31,NA,NA,0,33
C85,A,A.s,EH0087,32,EH0087.32,D,0,0,33
C85,A,A.s,EH0088,1,EH0088.1,NA,NA,0,3
C85,A,A.s,EH0088,2,EH0088.2,A,1,1,3
C85,A,A.s,EH0088,3,EH0088.3,A,1,1,3
C85,A,A.s,EH0088,4,EH0088.4,A,1,1,3
C85,A,A.s,EH0088,5,EH0088.5,A,1,1,28
C85,A,A.s,EH0088,6,EH0088.6,A,1,1,28
C85,A,A.s,EH0088,7,EH0088.7,A,1,1,28
C85,A,A.s,EH0088,8,EH0088.8,A,1,1,28
C85,A,A.s,EH0088,9,EH0088.9,A,1,1,33
C85,A,A.s,EH0088,10,EH0088.10,A,1,1,33
C85,A,A.s,EH0088,11,EH0088.11,A,1,1,33
C85,A,A.s,EH0088,12,EH0088.12,A,1,1,33
C85,A,A.s,EH0088,13,EH0088.13,A,1,1,34
C85,A,A.s,EH0088,14,EH0088.14,A,1,1,34
C85,A,A.s,EH0088,15,EH0088.15,A,1,1,34
C85,A,A.s,EH0088,16,EH0088.16,DEAD,0,0,34
C85,A,A.s,EH0088,17,EH0088.17,A,1,1,35
C85,A,A.s,EH0088,18,EH0088.18,A,1,1,35
C85,A,A.s,EH0088,19,EH0088.19,A,1,1,35
C85,A,A.s,EH0088,20,EH0088.20,A,1,1,35
C85,A,A.s,EH0088,21,EH0088.21,A,1,1,36
C85,A,A.s,EH0088,22,EH0088.22,D,0,0,36
C85,A,A.s,EH0088,23,EH0088.23,A,1,1,36
C85,A,A.s,EH0088,24,EH0088.24,A,1,1,36
C85,A,A.s,EH0088,25,EH0088.25,A,1,1,39
C85,A,A.s,EH0088,26,EH0088.26,A,1,1,39
C85,A,A.s,EH0088,27,EH0088.27,A,1,1,39
C85,A,A.s,EH0088,28,EH0088.28,A,1,1,39
C85,A,A.s,EH0088,29,EH0088.29,D,0,0,41
C85,A,A.s,EH0088,30,EH0088.30,NA,NA,0,41
C85,A,A.s,EH0088,31,EH0088.31,NA,NA,0,41
C85,A,A.s,EH0088,32,EH0088.32,NA,NA,0,41
C85,A,A.s,EH0089,1,EH0089.1,A,1,1,2
C85,A,A.s,EH0089,2,EH0089.2,NA,NA,0,2
C85,A,A.s,EH0089,3,EH0089.3,NA,NA,0,2
C85,A,A.s,EH0089,4,EH0089.4,A,1,1,2
C85,A,A.s,EH0089,5,EH0089.5,NA,NA,0,10
C85,A,A.s,EH0089,6,EH0089.6,A,1,1,10
C85,A,A.s,EH0089,7,EH0089.7,A,1,1,10
C85,A,A.s,EH0089,8,EH0089.8,A,1,1,10
C85,A,A.s,EH0089,9,EH0089.9,A,1,1,12
C85,A,A.s,EH0089,10,EH0089.10,A,1,1,12
C85,A,A.s,EH0089,11,EH0089.11,A,1,1,12
C85,A,A.s,EH0089,12,EH0089.12,A,1,1,12
C85,A,A.s,EH0089,13,EH0089.13,A,1,1,13
C85,A,A.s,EH0089,14,EH0089.14,A,1,1,13
C85,A,A.s,EH0089,15,EH0089.15,A,1,1,13
C85,A,A.s,EH0089,16,EH0089.16,A,1,1,13
C85,A,A.s,EH0089,17,EH0089.17,A,1,1,16
C85,A,A.s,EH0089,18,EH0089.18,A,1,1,16
C85,A,A.s,EH0089,19,EH0089.19,A,1,1,16
C85,A,A.s,EH0089,20,EH0089.20,A,1,1,16
C85,A,A.s,EH0089,21,EH0089.21,NA,NA,0,32
C85,A,A.s,EH0089,22,EH0089.22,A,1,1,32
C85,A,A.s,EH0089,23,EH0089.23,A,1,1,32
C85,A,A.s,EH0089,24,EH0089.24,A,1,1,32
C85,A,A.s,EH0089,25,EH0089.25,A,1,1,34
C85,A,A.s,EH0089,26,EH0089.26,A,1,1,34
C85,A,A.s,EH0089,27,EH0089.27,A,1,1,34
C85,A,A.s,EH0089,28,EH0089.28,A,1,1,34
C85,A,A.s,EH0089,29,EH0089.29,A,1,1,35
C85,A,A.s,EH0089,30,EH0089.30,A,1,1,35
C85,A,A.s,EH0089,31,EH0089.31,A,1,1,35
C85,A,A.s,EH0089,32,EH0089.32,?,NA,0,35
C85,A,A.s,EH0091,1,EH0091.1,A,1,1,1
C85,A,A.s,EH0091,2,EH0091.2,A,1,1,1
C85,A,A.s,EH0091,3,EH0091.3,A,1,1,1
C85,A,A.s,EH0091,4,EH0091.4,A,1,1,1
C85,A,A.s,EH0091,5,EH0091.5,NA,NA,0,9
C85,A,A.s,EH0091,6,EH0091.6,A,1,1,9
C85,A,A.s,EH0091,7,EH0091.7,A,1,1,9
C85,A,A.s,EH0091,8,EH0091.8,A,1,1,9
C85,A,A.s,EH0091,9,EH0091.9,A,1,1,18
C85,A,A.s,EH0091,10,EH0091.10,A,1,1,18
C85,A,A.s,EH0091,11,EH0091.11,A,1,1,18
C85,A,A.s,EH0091,12,EH0091.12,A,1,1,18
C85,A,A.s,EH0091,13,EH0091.13,A,1,1,18
C85,A,A.s,EH0091,14,EH0091.14,A,1,1,18
C85,A,A.s,EH0091,15,EH0091.15,A,1,1,18
C85,A,A.s,EH0091,16,EH0091.16,A,1,1,18
C85,A,A.s,EH0091,17,EH0091.17,A,1,1,23
C85,A,A.s,EH0091,18,EH0091.18,D,0,0,23
C85,A,A.s,EH0091,19,EH0091.19,D,0,0,23
C85,A,A.s,EH0091,20,EH0091.20,D,0,0,23
C85,A,A.s,EH0091,21,EH0091.21,NA,NA,0,24
C85,A,A.s,EH0091,22,EH0091.22,A,1,1,24
C85,A,A.s,EH0091,23,EH0091.23,A,1,1,24
C85,A,A.s,EH0091,24,EH0091.24,A,1,1,24
C85,A,A.s,EH0091,25,EH0091.25,A,1,1,27
C85,A,A.s,EH0091,26,EH0091.26,A,1,1,27
C85,A,A.s,EH0091,27,EH0091.27,A,1,1,27
C85,A,A.s,EH0091,28,EH0091.28,A,1,1,27
C85,A,A.s,EH0091,29,EH0091.29,A,1,1,34
C85,A,A.s,EH0091,30,EH0091.30,A,1,1,34
C85,A,A.s,EH0091,31,EH0091.31,A,1,1,34
C85,A,A.s,EH0091,32,EH0091.32,A,1,1,34
C85,A,A.s,EH0092,1,EH0092.1,A,1,1,6
C85,A,A.s,EH0092,2,EH0092.2,A,1,1,6
C85,A,A.s,EH0092,3,EH0092.3,A,1,1,6
C85,A,A.s,EH0092,4,EH0092.4,A,1,1,6
C85,A,A.s,EH0092,5,EH0092.5,A,1,1,20
C85,A,A.s,EH0092,6,EH0092.6,D,0,0,20
C85,A,A.s,EH0092,7,EH0092.7,NA,NA,0,20
C85,A,A.s,EH0092,8,EH0092.8,?,NA,0,20
C85,A,A.s,EH0092,9,EH0092.9,D,0,0,25
C85,A,A.s,EH0092,10,EH0092.10,A,1,1,25
C85,A,A.s,EH0092,11,EH0092.11,A,1,1,25
C85,A,A.s,EH0092,12,EH0092.12,NA,NA,0,25
C85,A,A.s,EH0092,13,EH0092.13,NA,NA,0,27
C85,A,A.s,EH0092,14,EH0092.14,NA,NA,0,27
C85,A,A.s,EH0092,15,EH0092.15,NA,NA,0,27
C85,A,A.s,EH0092,16,EH0092.16,A,1,1,27
C85,A,A.s,EH0092,17,EH0092.17,A,1,1,34
C85,A,A.s,EH0092,18,EH0092.18,?,NA,0,34
C85,A,A.s,EH0092,19,EH0092.19,A,1,1,34
C85,A,A.s,EH0092,20,EH0092.20,NA,NA,0,34
C85,A,A.s,EH0092,21,EH0092.21,NA,NA,0,38
C85,A,A.s,EH0092,22,EH0092.22,NA,NA,0,38
C85,A,A.s,EH0092,23,EH0092.23,NA,NA,0,38
C85,A,A.s,EH0092,24,EH0092.24,NA,NA,0,38
C85,A,A.s,EH0092,25,EH0092.25,NA,NA,0,40
C85,A,A.s,EH0092,26,EH0092.26,D,0,0,40
C85,A,A.s,EH0092,27,EH0092.27,D,0,0,40
C85,A,A.s,EH0092,28,EH0092.28,A,1,1,40
C85,A,A.s,EH0092,29,EH0092.29,A,1,1,43
C85,A,A.s,EH0092,30,EH0092.30,NA,NA,0,43
C85,A,A.s,EH0092,31,EH0092.31,NA,NA,0,43
C85,A,A.s,EH0092,32,EH0092.32,NA,NA,0,43
L16,A,AO.s,EH0113,1,EH0113.1,NA,NA,0,6
L16,A,AO.s,EH0113,2,EH0113.2,NA,NA,0,6
L16,A,AO.s,EH0113,3,EH0113.3,A,1,1,6
L16,A,AO.s,EH0113,4,EH0113.4,A,1,1,6
L16,A,AO.s,EH0113,5,EH0113.5,A,1,1,7
L16,A,AO.s,EH0113,6,EH0113.6,A,1,1,7
L16,A,AO.s,EH0113,7,EH0113.7,NA,NA,0,7
L16,A,AO.s,EH0113,8,EH0113.8,NA,NA,0,7
L16,A,AO.s,EH0113,9,EH0113.9,A,1,1,13
L16,A,AO.s,EH0113,10,EH0113.10,A,1,1,13
L16,A,AO.s,EH0113,11,EH0113.11,NA,NA,0,13
L16,A,AO.s,EH0113,12,EH0113.12,A,1,1,13
L16,A,AO.s,EH0113,13,EH0113.13,NA,NA,0,16
L16,A,AO.s,EH0113,14,EH0113.14,NA,NA,0,16
L16,A,AO.s,EH0113,15,EH0113.15,A,1,1,16
L16,A,AO.s,EH0113,16,EH0113.16,A,1,1,16
L16,A,AO.s,EH0113,17,EH0113.17,NA,NA,0,19
L16,A,AO.s,EH0113,18,EH0113.18,NA,NA,0,19
L16,A,AO.s,EH0113,19,EH0113.19,NA,NA,0,19
L16,A,AO.s,EH0113,20,EH0113.20,?,NA,0,19
L16,A,AO.s,EH0113,21,EH0113.21,NA,NA,0,24
L16,A,AO.s,EH0113,22,EH0113.22,A,1,1,24
L16,A,AO.s,EH0113,23,EH0113.23,A,1,1,24
L16,A,AO.s,EH0113,24,EH0113.24,A,1,1,24
L16,A,AO.s,EH0113,25,EH0113.25,A,1,1,30
L16,A,AO.s,EH0113,26,EH0113.26,A,1,1,30
L16,A,AO.s,EH0113,27,EH0113.27,A,1,1,30
L16,A,AO.s,EH0113,28,EH0113.28,A,1,1,30
L16,A,AO.s,EH0113,29,EH0113.29,A,1,1,33
L16,A,AO.s,EH0113,30,EH0113.30,A,1,1,33
L16,A,AO.s,EH0113,31,EH0113.31,A,1,1,33
L16,A,AO.s,EH0113,32,EH0113.32,A,1,1,33
L16,A,AO.s,EH0114,1,EH0114.1,A,1,1,3
L16,A,AO.s,EH0114,2,EH0114.2,A,1,1,3
L16,A,AO.s,EH0114,3,EH0114.3,A,1,1,3
L16,A,AO.s,EH0114,4,EH0114.4,A,1,1,3
L16,A,AO.s,EH0114,5,EH0114.5,A,1,1,9
L16,A,AO.s,EH0114,6,EH0114.6,A,1,1,9
L16,A,AO.s,EH0114,7,EH0114.7,A,1,1,9
L16,A,AO.s,EH0114,8,EH0114.8,A,1,1,9
L16,A,AO.s,EH0114,9,EH0114.9,A,1,1,12
L16,A,AO.s,EH0114,10,EH0114.10,A,1,1,12
L16,A,AO.s,EH0114,11,EH0114.11,A,1,1,12
L16,A,AO.s,EH0114,12,EH0114.12,NA,NA,0,12
L16,A,AO.s,EH0114,13,EH0114.13,NA,NA,0,22
L16,A,AO.s,EH0114,14,EH0114.14,NA,NA,0,22
L16,A,AO.s,EH0114,15,EH0114.15,A,1,1,22
L16,A,AO.s,EH0114,16,EH0114.16,A,1,1,22
L16,A,AO.s,EH0114,17,EH0114.17,A,1,1,25
L16,A,AO.s,EH0114,18,EH0114.18,A,1,1,25
L16,A,AO.s,EH0114,19,EH0114.19,A,1,1,25
L16,A,AO.s,EH0114,20,EH0114.20,NA,NA,0,25
L16,A,AO.s,EH0114,21,EH0114.21,NA,NA,0,27
L16,A,AO.s,EH0114,22,EH0114.22,NA,NA,0,27
L16,A,AO.s,EH0114,23,EH0114.23,A,1,1,27
L16,A,AO.s,EH0114,24,EH0114.24,A,1,1,27
L16,A,AO.s,EH0114,25,EH0114.25,A,1,1,27
L16,A,AO.s,EH0114,26,EH0114.26,A,1,1,27
L16,A,AO.s,EH0114,27,EH0114.27,A,1,1,27
L16,A,AO.s,EH0114,28,EH0114.28,A,1,1,27
L16,A,AO.s,EH0114,29,EH0114.29,A,1,1,28
L16,A,AO.s,EH0114,30,EH0114.30,A,1,1,28
L16,A,AO.s,EH0114,31,EH0114.31,NA,NA,0,28
L16,A,AO.s,EH0114,32,EH0114.32,NA,NA,0,28
L16,A,AO.s,EH0115,1,EH0115.1,A,1,1,2
L16,A,AO.s,EH0115,2,EH0115.2,A,1,1,2
L16,A,AO.s,EH0115,3,EH0115.3,A,1,1,2
L16,A,AO.s,EH0115,4,EH0115.4,A,1,1,2
L16,A,AO.s,EH0115,5,EH0115.5,A,1,1,7
L16,A,AO.s,EH0115,6,EH0115.6,NA,NA,0,7
L16,A,AO.s,EH0115,7,EH0115.7,NA,NA,0,7
L16,A,AO.s,EH0115,8,EH0115.8,NA,NA,0,7
L16,A,AO.s,EH0115,9,EH0115.9,NA,NA,0,7
L16,A,AO.s,EH0115,10,EH0115.10,A,1,1,7
L16,A,AO.s,EH0115,11,EH0115.11,A,1,1,7
L16,A,AO.s,EH0115,12,EH0115.12,A,1,1,7
L16,A,AO.s,EH0115,13,EH0115.13,A,1,1,8
L16,A,AO.s,EH0115,14,EH0115.14,A,1,1,8
L16,A,AO.s,EH0115,15,EH0115.15,A,1,1,8
L16,A,AO.s,EH0115,16,EH0115.16,NA,NA,0,8
L16,A,AO.s,EH0115,17,EH0115.17,NA,NA,0,13
L16,A,AO.s,EH0115,18,EH0115.18,A,1,1,13
L16,A,AO.s,EH0115,19,EH0115.19,A,1,1,13
L16,A,AO.s,EH0115,20,EH0115.20,A,1,1,13
L16,A,AO.s,EH0115,21,EH0115.21,A,1,1,16
L16,A,AO.s,EH0115,22,EH0115.22,A,1,1,16
L16,A,AO.s,EH0115,23,EH0115.23,A,1,1,16
L16,A,AO.s,EH0115,24,EH0115.24,A,1,1,16
L16,A,AO.s,EH0115,25,EH0115.25,A,1,1,26
L16,A,AO.s,EH0115,26,EH0115.26,A,1,1,26
L16,A,AO.s,EH0115,27,EH0115.27,NA,NA,0,26
L16,A,AO.s,EH0115,28,EH0115.28,NA,NA,0,26
L16,A,AO.s,EH0115,29,EH0115.29,NA,NA,0,33
L16,A,AO.s,EH0115,30,EH0115.30,NA,NA,0,33
L16,A,AO.s,EH0115,31,EH0115.31,A,1,1,33
L16,A,AO.s,EH0115,32,EH0115.32,A,1,1,33
L16,A,AO.s,EH0118,1,EH0118.1,A,1,1,5
L16,A,AO.s,EH0118,2,EH0118.2,A,1,1,5
L16,A,AO.s,EH0118,3,EH0118.3,A,1,1,5
L16,A,AO.s,EH0118,4,EH0118.4,NA,NA,0,5
L16,A,AO.s,EH0118,5,EH0118.5,A,1,1,9
L16,A,AO.s,EH0118,6,EH0118.6,A,1,1,9
L16,A,AO.s,EH0118,7,EH0118.7,A,1,1,9
L16,A,AO.s,EH0118,8,EH0118.8,A,1,1,9
L16,A,AO.s,EH0118,9,EH0118.9,NA,NA,0,9
L16,A,AO.s,EH0118,10,EH0118.10,NA,NA,0,9
L16,A,AO.s,EH0118,11,EH0118.11,NA,NA,0,9
L16,A,AO.s,EH0118,12,EH0118.12,NA,NA,0,9
L16,A,AO.s,EH0118,13,EH0118.13,A,1,1,16
L16,A,AO.s,EH0118,14,EH0118.14,A,1,1,16
L16,A,AO.s,EH0118,15,EH0118.15,A,1,1,16
L16,A,AO.s,EH0118,16,EH0118.16,A,1,1,16
L16,A,AO.s,EH0118,17,EH0118.17,D,0,0,18
L16,A,AO.s,EH0118,18,EH0118.18,A,1,1,18
L16,A,AO.s,EH0118,19,EH0118.19,D,0,0,18
L16,A,AO.s,EH0118,20,EH0118.20,A,1,1,18
L16,A,AO.s,EH0118,21,EH0118.21,A,1,1,21
L16,A,AO.s,EH0118,22,EH0118.22,NA,NA,0,21
L16,A,AO.s,EH0118,23,EH0118.23,A,1,1,21
L16,A,AO.s,EH0118,24,EH0118.24,NA,NA,0,21
L16,A,AO.s,EH0118,25,EH0118.25,A,1,1,26
L16,A,AO.s,EH0118,26,EH0118.26,A,1,1,26
L16,A,AO.s,EH0118,27,EH0118.27,NA,NA,0,26
L16,A,AO.s,EH0118,28,EH0118.28,NA,NA,0,26
L16,A,AO.s,EH0118,29,EH0118.29,A,1,1,36
L16,A,AO.s,EH0118,30,EH0118.30,A,1,1,36
L16,A,AO.s,EH0118,31,EH0118.31,A,1,1,36
L16,A,AO.s,EH0118,32,EH0118.32,NA,NA,0,36
L16,A,AO.s,EH0120,1,EH0120.1,A,1,1,1
L16,A,AO.s,EH0120,2,EH0120.2,NA,NA,0,1
L16,A,AO.s,EH0120,3,EH0120.3,NA,NA,0,1
L16,A,AO.s,EH0120,4,EH0120.4,NA,NA,0,1
L16,A,AO.s,EH0120,5,EH0120.5,A,1,1,6
L16,A,AO.s,EH0120,6,EH0120.6,A,1,1,6
L16,A,AO.s,EH0120,7,EH0120.7,NA,NA,0,6
L16,A,AO.s,EH0120,8,EH0120.8,NA,NA,0,6
L16,A,AO.s,EH0120,9,EH0120.9,A,1,1,17
L16,A,AO.s,EH0120,10,EH0120.10,?,NA,0,17
L16,A,AO.s,EH0120,11,EH0120.11,D,0,0,17
L16,A,AO.s,EH0120,12,EH0120.12,NA,NA,0,17
L16,A,AO.s,EH0120,13,EH0120.13,A,1,1,17
L16,A,AO.s,EH0120,14,EH0120.14,A,1,1,17
L16,A,AO.s,EH0120,15,EH0120.15,A,1,1,17
L16,A,AO.s,EH0120,16,EH0120.16,A,1,1,17
L16,A,AO.s,EH0120,17,EH0120.17,A,1,1,17
